strategy,total_return,ann_return,ann_vol,sharpe,max_drawdown,hit_ratio,ann_turnover,fee_bps,sample
sticky_quality,-0.36683578337328304,-0.09467050503184915,0.03883977476829118,-2.4374627710029415,-0.3708302917896723,0.4369602763385147,24.511118219856055,20,post_2021
double_down_specific,-0.09178070699537622,-0.020731898368428703,0.08225798290903731,-0.25203509295085064,-0.16969005147088478,0.47236614853195164,11.567003588719398,20,post_2021
abnormal_adoption,-0.4710501755200691,-0.12941655492898374,0.09557465949930725,-1.3540885796189708,-0.5504951092193209,0.46113989637305697,35.27496639369623,20,post_2021
ccp,-0.03587928849315103,-0.007919913688100078,0.07393753577270612,-0.10711627869837254,-0.13971390840927,0.48272884283246975,4.256242006411797,20,post_2021
fragility_stress,-0.4549352731243915,-0.12371226717771855,0.03572052449631191,-3.4633384845872475,-0.4553684468163688,0.17551020408163265,28.346183741671595,20,post_2021
fragility_reversal,-0.30228867159111805,-0.07534173353353424,0.08417410780793659,-0.8950701765137145,-0.33079115464880793,0.4905008635578584,24.314242284307767,20,post_2021
sticky_raw,-0.39247622483078193,-0.1027782751413222,0.038961146617125915,-2.637968439464371,-0.39326271401631396,0.4369602763385147,25.848515601606064,20,post_2021
sticky_specificity,-0.36235824319846444,-0.09328111644982262,0.039858413894768595,-2.3403118020726295,-0.36926631112618524,0.43609671848013815,24.488994656529375,20,post_2021
double_down_all,0.0734204411933479,0.015537656880094453,0.08624278187096177,0.1801618239001406,-0.1343227213109418,0.4991364421416235,10.768526638900212,20,post_2021
abnormal_level,-0.033895914904067515,-0.007476138912401842,0.06983444042188094,-0.10705518462290668,-0.17850606925138635,0.5129533678756477,9.670875863849488,20,post_2021
new_holder_breadth,-0.35769459538831716,-0.09184207047598858,0.06760907858733785,-1.3584280749714166,-0.38839155088115096,0.45509499136442144,26.193762856789487,20,post_2021
consensus,-0.004931881966290241,-0.0010753360275644885,0.07464774131742334,-0.014405473073751222,-0.13080191602295566,0.5008635578583766,5.137627096651201,20,post_2021
fragility_unconditional,-0.04048457100337499,-0.008953095248466214,0.09377337699438762,-0.0954758753009616,-0.14526979297590714,0.5233160621761658,9.787146518370774,20,post_2021
