date,strategy,return,fee_bps
2024-08-29,double_down_specific,0.0024941891524920034,0
2024-08-29,abnormal_adoption,0.0,0
2024-08-29,ccp,-0.0008042673692447034,0
2024-08-29,fragility_stress,0.0,0
2024-08-29,fragility_reversal,0.0014539617124477379,0
2024-08-29,sticky_raw,-0.0013633390213001583,0
2024-08-29,sticky_specificity,-0.001872422304041529,0
2024-08-29,double_down_all,0.0007213946304808949,0
2024-08-29,abnormal_level,-5.251932269485852e-05,0
2024-08-29,new_holder_breadth,-0.0021658979448271323,0
2024-08-29,consensus,-0.002375856956026168,0
2024-08-29,fragility_unconditional,0.0016206954124734353,0
2024-08-30,sticky_quality,0.0007432143991601899,0
2024-08-30,double_down_specific,4.742341365571581e-05,0
2024-08-30,abnormal_adoption,0.0,0
2024-08-30,ccp,0.0023404519924970224,0
2024-08-30,fragility_stress,0.0,0
2024-08-30,fragility_reversal,-0.001444494852029911,0
2024-08-30,sticky_raw,-0.00027805632723783833,0
2024-08-30,sticky_specificity,0.0010272187146483916,0
2024-08-30,double_down_all,0.0020417108184547796,0
2024-08-30,abnormal_level,0.002749230286033576,0
2024-08-30,new_holder_breadth,0.0042974025288465105,0
2024-08-30,consensus,0.003929169973203957,0
2024-08-30,fragility_unconditional,-0.0003103740463410653,0
2024-09-03,sticky_quality,-0.004298816047843727,0
2024-09-03,double_down_specific,0.009218826747246353,0
2024-09-03,abnormal_adoption,0.0,0
2024-09-03,ccp,-0.0009424966217421784,0
2024-09-03,fragility_stress,0.0,0
