filer_id,cik,name,n_q,ann_excess,te,ir,ir_1st,ir_2nd,med_aum,act_share,turnover,n_pos
CIK0001720777,1720777,,13,-0.025560679972690736,0.08473181923503678,-0.301665657634293,,-0.301665657634293,911467304.0,0.8365462482837511,0.16640713325369771,510.7692307692308
CIK0001789351,1789351,,13,-0.03966478980704132,0.102416483326713,-0.38728912102687957,,-0.38728912102687957,215606014.0,0.8967016491286277,0.09700246813154476,492.84615384615387
CIK0001802967,1802967,,15,0.0501520538604524,0.2839509302940954,0.17662225585299318,,0.17662225585299318,132952000.0,0.9968101404806198,0.1601392249677627,13.2
CIK0001808915,1808915,,18,-0.05184783644159796,0.11630322014326383,-0.44579880399562044,,-0.44579880399562044,2560080561.5,0.8470444281776803,0.11876804188031971,779.7777777777778
CIK0001811568,1811568,,16,-0.02952710499255773,0.07516215788206777,-0.39284536026894235,,-0.39284536026894235,3195533391.5,0.7797699567440681,0.25291335870474535,401.375
CIK0001814104,1814104,,18,-0.07387783606659756,0.09853488152688096,-0.7497632809853603,,-0.7497632809853603,167895486.5,0.9578603049235177,0.25007472657498264,44.166666666666664
CIK0001841857,1841857,,18,-0.07908329463551649,0.12407520268714971,-0.6373819499908201,,-0.6373819499908201,110893674.0,0.9985063001277733,0.1869750389659574,68.55555555555556
CIK0001846444,1846444,,18,-0.1589901539789053,0.22868050019887298,-0.6952501583617682,,-0.6952501583617682,406748495.5,0.9982865182992262,0.16417794888399462,19.77777777777778
CIK0001861026,1861026,Marathon Asset Mgmt Ltd,18,-0.02699359728800847,0.05789529413774789,-0.46624855593360004,,-0.46624855593360004,3570833289.0,0.9314239019090882,0.11587617567608613,84.5
CIK0001882673,1882673,,16,-0.0012396626468011603,0.018784166946827857,-0.06599508246377228,,-0.06599508246377228,106675000.0,0.8381908006561487,0.07722582782548687,160.4375
CIK0001885319,1885319,,18,-0.054107655858593964,0.05678265896944871,-0.9528904922504636,,-0.9528904922504636,272580930.0,0.9160516578895018,0.08738253045869254,89.22222222222223
CIK0001885946,1885946,,18,-0.021066650248607984,0.06904514660272666,-0.3051141359610903,,-0.3051141359610903,54225500.0,0.9196528696275625,0.08928048521413474,25.72222222222222
CIK0001891713,1891713,,18,-0.03867145042669865,0.0648968896426194,-0.5958906603762774,,-0.5958906603762774,345093103.5,0.8522631050896508,0.10279535239439311,296.6666666666667
CIK0001895362,1895362,,18,-0.05896064423887504,0.05605788979914387,-1.0517813718644817,,-1.0517813718644817,3373081566.0,0.8547147152329299,0.07075584940881018,248.88888888888889
CIK0000051762,51762,,14,0.013390753895548049,0.10933714708073947,0.12247213552604194,,0.12247213552604194,1840941211.5,0.9115348223761242,0.09001107847814706,173.78571428571428
CIK0000108634,108634,,17,-0.02944243721931239,0.06041187498916809,-0.48736175170223944,,-0.48736175170223944,101286453.0,0.8908487100350139,0.08753201838387423,90.94117647058823
CIK0000803016,803016,,17,0.031652536684681244,0.0814872515285816,0.3884354434607758,,0.3884354434607758,201307000.0,0.962290870142485,0.10479363756021762,38.35294117647059
CIK0000926171,926171,,17,-0.005745877462536735,0.040018364445614414,-0.14358101691183087,,-0.14358101691183087,55266215309.0,0.7892455667683781,0.21259829912893852,2565.3529411764707
CIK0001022837,1022837,,14,-0.014068078139186384,0.10018753144010355,-0.14041745451444781,,-0.14041745451444781,3279944795.0,0.9425227589086657,0.09859827682617962,148.57142857142858
CIK0001027570,1027570,,17,-0.03938709367263239,0.07872318864923035,-0.5003239115113869,,-0.5003239115113869,112477780.0,0.9018161658877915,0.11604333305742222,102.41176470588235
CIK0001039565,1039565,,17,-0.056402164850070866,0.16417896569450516,-0.3435407490283116,,-0.3435407490283116,640943336.0,0.9875747620198797,0.10368072144440191,48.23529411764706
CIK0001130344,1130344,,17,-0.01574483592923173,0.039263682645170675,-0.4010025261949364,,-0.4010025261949364,106279969.0,0.8591023178875452,0.092007041164908,319.7647058823529
CIK0001388551,1388551,,14,0.3866477772257288,0.3423075735751466,1.129533224127129,,1.129533224127129,23511181.0,0.999974163232786,0.19032394619926143,17.785714285714285
CIK0001494127,1494127,,12,-0.2417727771199428,0.21687115956734432,-1.1148221718371742,,-1.1148221718371742,1101713915.0,0.9999540700670438,0.13308299749937316,14.5
CIK0001536054,1536054,,12,-0.042710305540186684,0.10011225015917787,-0.42662416908444584,,-0.42662416908444584,946591219.0,0.9518516572701045,0.4513888589233974,252.16666666666666
CIK0001542629,1542629,,17,-0.01581707255376189,0.030050140093845934,-0.5263560337260592,,-0.5263560337260592,1186991501.0,0.8543716280490259,0.20254500331828706,317.8235294117647
CIK0001546172,1546172,,17,0.01305266134953332,0.09789827710993089,0.13332881573196337,,0.13332881573196337,165388546.0,0.9977915489861159,0.3237951245907409,41.470588235294116
CIK0001584087,1584087,,13,-0.07577727388612929,0.06230823051157658,-1.2161679646739108,,-1.2161679646739108,185175958.0,0.9884860175078021,0.2242187818045095,103.07692307692308
CIK0001594916,1594916,,14,-0.008686369041376825,0.02651791626196787,-0.32756604836179104,,-0.32756604836179104,1962770503.0,0.8700503107752134,0.11021089719367008,668.5714285714286
CIK0001600344,1600344,,17,-0.04567630600384635,0.07545107243395961,-0.6053764980294335,,-0.6053764980294335,1685484540.0,0.9191512120815046,0.5706158185756225,315.70588235294116
CIK0001602716,1602716,,17,0.03777368476940132,0.08815045969339919,0.4285137581803539,,0.4285137581803539,774205614.0,0.9899550148390351,0.17237010151200577,93.76470588235294
CIK0001610392,1610392,,12,-0.06858410517758314,0.06773223707393196,-1.0125769963967997,,-1.0125769963967997,121780520.0,0.9969067804618548,0.2383133720638246,80.83333333333333
CIK0001634556,1634556,,17,-0.042180290238010565,0.08830628645747429,-0.477658974566528,,-0.477658974566528,374311354.0,0.8664286306289805,0.18827655358656953,202.7058823529412
CIK0001636948,1636948,,17,-0.030994174126668494,0.03548768517086466,-0.8733782994211162,,-0.8733782994211162,2051279076.0,0.8880336490713102,0.15828886144616472,102.94117647058823
CIK0001643351,1643351,,17,0.18234590544799545,0.23156680661415333,0.7874440560483835,,0.7874440560483835,127295926.0,0.9993977139833199,0.1993091630605008,19.823529411764707
CIK0001656282,1656282,,12,-0.03553330449494662,0.07272026485240049,-0.48863002034014746,,-0.48863002034014746,130447609.0,0.8377672681338701,0.09908661616210104,229.91666666666666
